12411047,buy,35.20000000,7.56200000,1700180828114
12411048,buy,3.30000000,7.56200000,1700180828299
12411049,buy,46.70000000,7.56200000,1700180832569
12411050,buy,60.20000000,7.56200000,1700180832574
12411051,buy,27.30000000,7.56200000,1700180832586
12411052,buy,8.50000000,7.56200000,1700180832591
12411053,buy,19.70000000,7.56200000,1700180832785
12411054,buy,19.70000000,7.56200000,1700180832785
12411055,buy,7.60000000,7.56200000,1700180832786
12411056,buy,7.60000000,7.56200000,1700180832786
12411057,buy,7.60000000,7.56200000,1700180832786
12411058,buy,19.70000000,7.56200000,1700180832787
12411059,buy,7.60000000,7.56200000,1700180832787
12411060,buy,19.70000000,7.56200000,1700180832788
12411061,buy,64.20000000,7.56200000,1700180832789
12411062,buy,3.20000000,7.56200000,1700180832791
12411063,buy,19.70000000,7.56200000,1700180832804
12411064,buy,13.30000000,7.56200000,1700180832884
12411065,buy,113.00000000,7.56200000,1700180832918
12411066,buy,13.30000000,7.56200000,1700180832921
12411067,sell,20.70000000,7.56100000,1700180833425
12411068,sell,20.70000000,7.56100000,1700180833432
12411069,sell,7.40000000,7.56000000,1700180833432
12411070,sell,6.10000000,7.56000000,1700180833435
12411071,sell,50.00000000,7.55900000,1700180833466
12411072,buy,18.10000000,7.56200000,1700180847727
12411073,buy,99.70000000,7.56200000,1700180849356
12411074,buy,50.00000000,7.56200000,1700180855675
12411075,buy,43.80000000,7.56200000,1700180855676
12411076,buy,71.10000000,7.56200000,1700180855676
12411077,buy,121.80000000,7.56200000,1700180855678
12411078,buy,6.10000000,7.56200000,1700180855679
12411079,buy,8.50000000,7.56200000,1700180855680
12411080,buy,43.10000000,7.56200000,1700180855681
12411081,buy,43.10000000,7.56200000,1700180855682
12411082,buy,43.10000000,7.56200000,1700180855682
12411083,buy,43.10000000,7.56200000,1700180855683
12411084,buy,43.10000000,7.56200000,1700180855683
12411085,buy,31.60000000,7.56200000,1700180855683
12411086,buy,11.50000000,7.56400000,1700180855683
12411087,buy,38.00000000,7.56400000,1700180855684
12411088,buy,5.10000000,7.56700000,1700180855684
12411089,buy,43.10000000,7.56700000,1700180855685
12411090,buy,41.00000000,7.56700000,1700180855687
12411091,buy,2.10000000,7.56900000,1700180855687
12411092,sell,29.70000000,7.56600000,1700180857087
12411093,sell,1.30000000,7.56600000,1700180857112
12411094,buy,30.60000000,7.56900000,1700180858644
12411095,buy,1.30000000,7.57000000,1700180858661
12411096,buy,15.30000000,7.57100000,1700180858661
12411097,buy,15.30000000,7.57100000,1700180858664
12411098,buy,15.30000000,7.57100000,1700180859223
12411099,buy,15.30000000,7.57100000,1700180859280
12411100,buy,3.30000000,7.57100000,1700180865499
12411101,buy,2.60000000,7.57100000,1700180865594
12411102,buy,2.60000000,7.57100000,1700180865596
12411103,buy,2.60000000,7.57100000,1700180865596
12411104,buy,2.60000000,7.57100000,1700180865597
12411105,buy,2.60000000,7.57100000,1700180865597
12411106,buy,2.60000000,7.57100000,1700180865605
12411107,buy,2.60000000,7.57100000,1700180865607
12411108,buy,2.60000000,7.57100000,1700180865814
12411109,buy,2.60000000,7.57100000,1700180865815
12411110,sell,31.60000000,7.57000000,1700180867853
12411111,sell,39.20000000,7.56700000,1700180868555
12411112,sell,36.50000000,7.56700000,1700180868559
12411113,sell,46.30000000,7.56500000,1700180870306
12411114,buy,6.80000000,7.56500000,1700180874000
12411115,buy,6.80000000,7.56600000,1700180874001
12411116,buy,6.80000000,7.56600000,1700180874003
12411117,buy,6.80000000,7.56900000,1700180874014
12411118,buy,6.80000000,7.56900000,1700180874014
12411119,buy,6.80000000,7.56900000,1700180874014
12411120,buy,0.30000000,7.56900000,1700180874015
12411121,buy,6.50000000,7.57000000,1700180874015
12411122,buy,6.80000000,7.56900000,1700180874064
12411123,buy,6.80000000,7.56900000,1700180874079
12411124,sell,3.80000000,7.56200000,1700180879606
12411125,sell,25.40000000,7.56200000,1700180883057
12411126,sell,29.00000000,7.56100000,1700180883057
12411127,sell,157.80000000,7.56000000,1700180883057
12411128,sell,129.00000000,7.55900000,1700180883057
12411129,sell,25.50000000,7.55800000,1700180883057
12411130,sell,293.30000000,7.55700000,1700180883057
12411131,sell,48.10000000,7.55600000,1700180883057
12411132,sell,410.80000000,7.55500000,1700180883057
12411133,sell,210.70000000,7.55400000,1700180883057
12411134,sell,66.40000000,7.55300000,1700180883057
12411135,sell,27.50000000,7.56000000,1700180883663
12411136,buy,22.20000000,7.56700000,1700180890247
12411137,buy,49.50000000,7.56800000,1700180890247
